identifier,type,source,date_start,date_end,title,abstract,min_x,min_y,max_x,max_y,notice,resource_numerisee,oai-pmh,points,geotiff,annotation_file,iiif_manifest,overview,native,wms_id,largerWorkCitation,resourceLineage,
AtlasVerniquetBnF_48,instantiation,BnF,1784,1799,"Feuille N.[uméro] 48 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 48",2000,600,2600,1000,,,,https://dataverse.harvard.edu/api/access/datafile/7002530,https://dataverse.harvard.edu/api/access/datafile/7002703,https://dataverse.harvard.edu/api/access/datafile/7002757,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f50,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f50.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f50/full/full/0/native.jpg,verniquet_bnf_48,AtlasVerniquetBnF,AtlasVerniquet_48,
AtlasVerniquetBnF_49,instantiation,BnF,1784,1799,"Feuille N.[uméro] 49 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 49",-2000,200,-1600,600,,,,https://dataverse.harvard.edu/api/access/datafile/7002508,https://dataverse.harvard.edu/api/access/datafile/7002792,https://dataverse.harvard.edu/api/access/datafile/7002693,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f51,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f51.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f51/full/full/0/native.jpg,verniquet_bnf_49,AtlasVerniquetBnF,AtlasVerniquet_49,
AtlasVerniquetBnF_50,instantiation,BnF,1784,1799,"Feuille N.[uméro] 50 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 50",-1600,200,-1000,600,,,,https://dataverse.harvard.edu/api/access/datafile/7002659,https://dataverse.harvard.edu/api/access/datafile/7002762,https://dataverse.harvard.edu/api/access/datafile/7002879,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f52,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f52.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f52/full/full/0/native.jpg,verniquet_bnf_50,AtlasVerniquetBnF,AtlasVerniquet_50,
AtlasVerniquetBnF_51,instantiation,BnF,1784,1799,"Feuille N.[uméro] 51 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 51",-1000,200,-400,600,,,,https://dataverse.harvard.edu/api/access/datafile/7002610,https://dataverse.harvard.edu/api/access/datafile/7002593,https://dataverse.harvard.edu/api/access/datafile/7002813,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f53,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f53.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f53/full/full/0/native.jpg,verniquet_bnf_51,AtlasVerniquetBnF,AtlasVerniquet_51,
AtlasVerniquetBnF_52,instantiation,BnF,1784,1799,"Feuille N.[uméro] 52 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 52",-400,200,200,600,,,,https://dataverse.harvard.edu/api/access/datafile/7002676,https://dataverse.harvard.edu/api/access/datafile/7002841,https://dataverse.harvard.edu/api/access/datafile/7002501,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f54,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f54.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f54/full/full/0/native.jpg,verniquet_bnf_52,AtlasVerniquetBnF,AtlasVerniquet_52,
AtlasVerniquetBnF_53,instantiation,BnF,1784,1799,"Feuille N.[uméro] 53 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 53",200,200,800,600,,,,https://dataverse.harvard.edu/api/access/datafile/7002574,https://dataverse.harvard.edu/api/access/datafile/7002599,https://dataverse.harvard.edu/api/access/datafile/7002601,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f55,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f55.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f55/full/full/0/native.jpg,verniquet_bnf_53,AtlasVerniquetBnF,AtlasVerniquet_53,
AtlasVerniquetBnF_54,instantiation,BnF,1784,1799,"Feuille N.[uméro] 54 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 54",800,200,1400,600,,,,https://dataverse.harvard.edu/api/access/datafile/7002517,https://dataverse.harvard.edu/api/access/datafile/7002482,https://dataverse.harvard.edu/api/access/datafile/7002809,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f56,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f56.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f56/full/full/0/native.jpg,verniquet_bnf_54,AtlasVerniquetBnF,AtlasVerniquet_54,
AtlasVerniquetBnF_55,instantiation,BnF,1784,1799,"Feuille N.[uméro] 55 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 55",1400,200,2000,600,,,,https://dataverse.harvard.edu/api/access/datafile/7002753,https://dataverse.harvard.edu/api/access/datafile/7002835,https://dataverse.harvard.edu/api/access/datafile/7002658,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f57,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f57.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f57/full/full/0/native.jpg,verniquet_bnf_55,AtlasVerniquetBnF,AtlasVerniquet_55,
AtlasVerniquetBnF_56,instantiation,BnF,1784,1799,"Feuille N.[uméro] 56 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 56",2000,200,2600,600,,,,https://dataverse.harvard.edu/api/access/datafile/7002565,https://dataverse.harvard.edu/api/access/datafile/7002578,https://dataverse.harvard.edu/api/access/datafile/7002608,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f58,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f58.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f58/full/full/0/native.jpg,verniquet_bnf_56,AtlasVerniquetBnF,AtlasVerniquet_56,
AtlasVerniquetBnF_57,instantiation,BnF,1784,1799,"Feuille N.[uméro] 57 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 57",-2000,-200,-1600,200,,,,https://dataverse.harvard.edu/api/access/datafile/7002488,https://dataverse.harvard.edu/api/access/datafile/7002616,https://dataverse.harvard.edu/api/access/datafile/7002816,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f59,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f59.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f59/full/full/0/native.jpg,verniquet_bnf_57,AtlasVerniquetBnF,AtlasVerniquet_57,
AtlasVerniquetBnF_58,instantiation,BnF,1784,1799,"Feuille N.[uméro] 58 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 58",-1600,-200,-1000,200,,,,https://dataverse.harvard.edu/api/access/datafile/7002504,https://dataverse.harvard.edu/api/access/datafile/7002800,https://dataverse.harvard.edu/api/access/datafile/7002702,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f60,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f60.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f60/full/full/0/native.jpg,verniquet_bnf_58,AtlasVerniquetBnF,AtlasVerniquet_58,
AtlasVerniquetBnF_59,instantiation,BnF,1784,1799,"Feuille N.[uméro] 59 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 59",-1000,-200,-400,200,,,,https://dataverse.harvard.edu/api/access/datafile/7002858,https://dataverse.harvard.edu/api/access/datafile/7002735,https://dataverse.harvard.edu/api/access/datafile/7002821,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f61,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f61.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f61/full/full/0/native.jpg,verniquet_bnf_59,AtlasVerniquetBnF,AtlasVerniquet_59,
AtlasVerniquetBnF_60,instantiation,BnF,1784,1799,"Feuille N.[uméro] 60 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 60",-400,-200,200,200,,,,https://dataverse.harvard.edu/api/access/datafile/7002562,https://dataverse.harvard.edu/api/access/datafile/7002745,https://dataverse.harvard.edu/api/access/datafile/7002876,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f62,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f62.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f62/full/full/0/native.jpg,verniquet_bnf_60,AtlasVerniquetBnF,AtlasVerniquet_60,
AtlasVerniquetBnF_61,instantiation,BnF,1784,1799,"Feuille N.[uméro] 61 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 61",200,-200,800,200,,,,https://dataverse.harvard.edu/api/access/datafile/7002756,https://dataverse.harvard.edu/api/access/datafile/7002783,https://dataverse.harvard.edu/api/access/datafile/7002768,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f63,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f63.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f63/full/full/0/native.jpg,verniquet_bnf_61,AtlasVerniquetBnF,AtlasVerniquet_61,
AtlasVerniquetBnF_62,instantiation,BnF,1784,1799,"Feuille N.[uméro] 62 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 62",800,-200,1400,200,,,,https://dataverse.harvard.edu/api/access/datafile/7002618,https://dataverse.harvard.edu/api/access/datafile/7002848,https://dataverse.harvard.edu/api/access/datafile/7002540,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f64,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f64.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f64/full/full/0/native.jpg,verniquet_bnf_62,AtlasVerniquetBnF,AtlasVerniquet_62,
AtlasVerniquetBnF_63,instantiation,BnF,1784,1799,"Feuille N.[uméro] 63 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 63",1400,-200,2000,200,,,,https://dataverse.harvard.edu/api/access/datafile/7002476,https://dataverse.harvard.edu/api/access/datafile/7002691,https://dataverse.harvard.edu/api/access/datafile/7002754,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f65,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f65.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f65/full/full/0/native.jpg,verniquet_bnf_63,AtlasVerniquetBnF,AtlasVerniquet_63,
AtlasVerniquetBnF_64,instantiation,BnF,1784,1799,"Feuille N.[uméro] 64 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 64",2000,-200,2600,200,,,,https://dataverse.harvard.edu/api/access/datafile/7002690,https://dataverse.harvard.edu/api/access/datafile/7002860,https://dataverse.harvard.edu/api/access/datafile/7002606,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f66,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f66.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f66/full/full/0/native.jpg,verniquet_bnf_64,AtlasVerniquetBnF,AtlasVerniquet_64,
AtlasVerniquetBnF_65,instantiation,BnF,1784,1799,"Feuille N.[uméro] 65 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 65",-2000,-600,-1600,-200,,,,https://dataverse.harvard.edu/api/access/datafile/7002596,https://dataverse.harvard.edu/api/access/datafile/7002535,https://dataverse.harvard.edu/api/access/datafile/7002587,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f67,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f67.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f67/full/full/0/native.jpg,verniquet_bnf_65,AtlasVerniquetBnF,AtlasVerniquet_65,
AtlasVerniquetBnF_66,instantiation,BnF,1784,1799,"Feuille N.[uméro] 66 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 66",-1600,-600,-1000,-200,,,,https://dataverse.harvard.edu/api/access/datafile/7002667,https://dataverse.harvard.edu/api/access/datafile/7002833,https://dataverse.harvard.edu/api/access/datafile/7002882,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f68,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f68.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f68/full/full/0/native.jpg,verniquet_bnf_66,AtlasVerniquetBnF,AtlasVerniquet_66,
AtlasVerniquetBnF_67,instantiation,BnF,1784,1799,"Feuille N.[uméro] 67 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 67",-1000,-600,-400,-200,,,,https://dataverse.harvard.edu/api/access/datafile/7002749,https://dataverse.harvard.edu/api/access/datafile/7002524,https://dataverse.harvard.edu/api/access/datafile/7002459,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f69,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f69.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f69/full/full/0/native.jpg,verniquet_bnf_67,AtlasVerniquetBnF,AtlasVerniquet_67,
AtlasVerniquetBnF_68,instantiation,BnF,1784,1799,"Feuille N.[uméro] 68 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 68",-400,-600,200,-200,,,,https://dataverse.harvard.edu/api/access/datafile/7002799,https://dataverse.harvard.edu/api/access/datafile/7002479,https://dataverse.harvard.edu/api/access/datafile/7002866,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f70,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f70.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f70/full/full/0/native.jpg,verniquet_bnf_68,AtlasVerniquetBnF,AtlasVerniquet_68,
AtlasVerniquetBnF_69,instantiation,BnF,1784,1799,"Feuille N.[uméro] 69 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 69",200,-600,800,-200,,,,https://dataverse.harvard.edu/api/access/datafile/7002711,https://dataverse.harvard.edu/api/access/datafile/7002760,https://dataverse.harvard.edu/api/access/datafile/7002660,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f71,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f71.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f71/full/full/0/native.jpg,verniquet_bnf_69,AtlasVerniquetBnF,AtlasVerniquet_69,
AtlasVerniquetBnF_70,instantiation,BnF,1784,1799,"Feuille N.[uméro] 70 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 70",800,-600,1400,-200,,,,https://dataverse.harvard.edu/api/access/datafile/7002519,https://dataverse.harvard.edu/api/access/datafile/7002772,https://dataverse.harvard.edu/api/access/datafile/7002473,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f72,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f72.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f72/full/full/0/native.jpg,verniquet_bnf_70,AtlasVerniquetBnF,AtlasVerniquet_70,
AtlasVerniquetBnF_71,instantiation,BnF,1784,1799,"Feuille N.[uméro] 71 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 71",1400,-600,2000,-200,,,,https://dataverse.harvard.edu/api/access/datafile/7002769,https://dataverse.harvard.edu/api/access/datafile/7002838,https://dataverse.harvard.edu/api/access/datafile/7002725,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f73,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f73.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f73/full/full/0/native.jpg,verniquet_bnf_71,AtlasVerniquetBnF,AtlasVerniquet_71,
AtlasVerniquetBnF_72,instantiation,BnF,1784,1799,"Feuille N.[uméro] 72 [exemplaire BnF, GE DD-2998 & IFN-53243704]","Atlas du plan général de la Ville de Paris [exemplaire BnF, GE DD-2998 & IFN-53243704], feuille N.[uméro] 72",2000,-600,2600,-200,,,,https://dataverse.harvard.edu/api/access/datafile/7002854,https://dataverse.harvard.edu/api/access/datafile/7002700,https://dataverse.harvard.edu/api/access/datafile/7002870,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/canvas/f74,https://gallica.bnf.fr/ark:/12148/btv1b53243704g/f74.thumbnail,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53243704g/f74/full/full/0/native.jpg,verniquet_bnf_72,AtlasVerniquetBnF,AtlasVerniquet_72,
AtlasVerniquetStanford,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F],Atlas du plan général de la ville de Paris. Levé géometriquement par le C[itoy]en Verniquet. Rapporté sur une eschelle d'une demie ligne pour toise. Divisé en 72 Planches compris les cartouches et plan des opérations trigonométriques. Dessiné et gravé par les C[itoy]ens Batholomé et Mathieu. L'an IV.,-2000,-600,2600,3000,,https://www.davidrumsey.com/luna/servlet/s/56i31g,,,,"https://dataverse.harvard.edu/api/access/datafile/7002615
",,,,verniquet_stanford,VerniquetFile,AtlasVerniquet,
AtlasVerniquetStanford_titre,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Page de titre [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], Page de titre",-2000,-600,2600,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305627~90076038,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305627~90076038,,,,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305627~90076038,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110001.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110001.jp2,,AtlasVerniquetStanford,AtlasVerniquet_titre,RUMSEY~8~1~305627~90076038
AtlasVerniquetStanford_composite,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Assemblage des feuilles 1-72 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], Assemblage des feuilles 1-72.",-2000,-600,2600,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305700~90076808,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305700~90076808,,,,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305700~90076808,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110074.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110074.jp2,,AtlasVerniquetStanford,,RUMSEY~8~1~305700~90076808
AtlasVerniquetStanford_01,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 01 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 01",-2000,2600,-1600,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305628~90076037,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305628~90076037,https://dataverse.harvard.edu/api/access/datafile/7002577,https://dataverse.harvard.edu/api/access/datafile/7002836,https://dataverse.harvard.edu/api/access/datafile/7002486,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305628~90076037,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110002.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110002.jp2,verniquet_stanford_1,AtlasVerniquetStanford,AtlasVerniquet_01,RUMSEY~8~1~305628~90076037
AtlasVerniquetStanford_02,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 02 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 02",-1600,2600,-1000,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305629~90076036,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305629~90076036,https://dataverse.harvard.edu/api/access/datafile/7002826,https://dataverse.harvard.edu/api/access/datafile/7002859,https://dataverse.harvard.edu/api/access/datafile/7002620,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305629~90076036,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110003.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110003.jp2,verniquet_stanford_2,AtlasVerniquetStanford,AtlasVerniquet_02,RUMSEY~8~1~305629~90076036
AtlasVerniquetStanford_03,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 03 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 03",-1000,2600,-400,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305630~90076035,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305630~90076035,https://dataverse.harvard.edu/api/access/datafile/7002830,https://dataverse.harvard.edu/api/access/datafile/7002697,https://dataverse.harvard.edu/api/access/datafile/7002632,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305630~90076035,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110004.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110004.jp2,verniquet_stanford_3,AtlasVerniquetStanford,AtlasVerniquet_03,RUMSEY~8~1~305630~90076035
AtlasVerniquetStanford_04,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 04 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 04",-400,2600,200,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305631~90076034,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305631~90076034,https://dataverse.harvard.edu/api/access/datafile/7002506,https://dataverse.harvard.edu/api/access/datafile/7002804,https://dataverse.harvard.edu/api/access/datafile/7002513,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305631~90076034,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110005.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110005.jp2,verniquet_stanford_4,AtlasVerniquetStanford,AtlasVerniquet_04,RUMSEY~8~1~305631~90076034
AtlasVerniquetStanford_05,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 05 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 05",200,2600,800,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305632~90076033,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305632~90076033,https://dataverse.harvard.edu/api/access/datafile/7002603,https://dataverse.harvard.edu/api/access/datafile/7002752,https://dataverse.harvard.edu/api/access/datafile/7002797,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305632~90076033,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110006.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110006.jp2,verniquet_stanford_5,AtlasVerniquetStanford,AtlasVerniquet_05,RUMSEY~8~1~305632~90076033
